drug_row_idx,drug_col_idx,cell_line_idx,ri_row,ri_col,synergy_loewe,syn_fold,sen_fold_1,sen_fold_2
26,4,137,62.612,31.264,-307.0262696,4,3,0
26,7,137,62.612,-29.271,-50.43997571,0,3,1
26,9,137,62.612,39.581,-15.97456459,4,3,1
26,11,137,62.612,32.246,-7.334750387,4,3,1
26,35,137,62.612,64.698,-326.4643042,2,3,4
26,116,137,62.612,48.574,-163.6597734,0,3,4
26,14,137,62.612,13.983,-12.54725529,1,3,1
26,15,137,62.612,18.294,1.259081458,2,3,2
26,17,137,62.612,7.745,-13.85537171,2,3,2
26,18,137,62.612,40.099,-5.162729068,1,3,2
26,19,137,62.612,5.091,-6.305824099,4,3,2
26,20,137,62.612,49.58,-261.7396847,0,3,2
26,25,137,62.612,21.534,-242.8087275,4,3,3
26,28,137,62.612,45.763,-14.28306701,4,3,3
26,29,137,62.612,7.595,-11.4390014,0,3,3
26,30,137,62.612,6.719,-237.5819986,3,3,3
26,34,137,62.612,38.513,-12.66965621,3,3,4
25,1,137,21.474,7.174,-2.592660615,2,3,0
25,3,137,21.474,38.697,49.33437959,2,3,0
25,4,137,21.474,31.264,-3.637784277,4,3,0
25,7,137,21.474,-29.271,-35.33041775,3,3,1
25,9,137,21.474,39.581,8.296317341,0,3,1
25,35,137,21.474,64.698,18.51352344,2,3,4
25,19,137,21.474,5.091,24.41490878,1,3,2
25,20,137,21.474,49.58,-16.6014571,2,3,2
25,117,137,21.474,13.009,0.151213166,0,3,4
25,27,137,21.474,33.057,8.83638007,2,3,3
25,28,137,21.474,45.763,32.4165219,0,3,3
25,31,137,21.474,69.052,20.521786,2,3,4
27,9,137,33.057,39.581,-0.444027483,0,3,1
27,20,137,33.057,49.58,-2.411768756,0,3,2
27,28,137,33.057,45.763,3.593324788,2,3,3
28,9,137,45.762,39.581,-8.140356906,1,3,1
28,20,137,45.762,49.58,-17.19224053,4,3,2
29,1,137,7.577,7.174,7.596111383,4,3,0
29,2,137,7.577,9.998,-6.890146387,2,3,0
29,3,137,7.577,38.697,24.65151692,1,3,0
29,4,137,7.577,31.264,5.482016371,4,3,0
29,7,137,7.577,-29.271,1.190703261,1,3,1
29,9,137,7.577,39.581,7.868643906,0,3,1
29,11,137,7.577,32.246,21.39431817,2,3,1
29,35,137,7.577,64.698,-0.293559651,3,3,4
29,14,137,7.577,13.983,26.21530343,3,3,1
29,15,137,7.577,18.294,14.66882277,2,3,2
29,17,137,7.577,7.745,10.76980392,1,3,2
29,18,137,7.577,40.099,-2.156589462,0,3,2
29,19,137,7.577,5.091,31.07778854,4,3,2
29,20,137,7.577,49.58,-14.96504772,2,3,2
29,117,137,7.577,13.009,-7.259412273,3,3,4
29,25,137,7.577,21.534,15.48319124,4,3,3
29,27,137,7.577,33.057,3.830129709,1,3,3
29,28,137,7.577,45.763,-4.013638694,3,3,3
29,30,137,7.577,6.719,4.699972501,2,3,3
29,31,137,7.577,69.052,1.283908254,2,3,4
30,1,137,6.269,7.174,8.742129683,4,3,0
30,2,137,6.269,9.998,3.122192584,4,3,0
30,3,137,6.269,38.697,6.738622397,4,3,0
30,4,137,6.269,31.264,-16.6757735,1,3,0
30,7,137,6.269,-29.271,-93.75462962,0,3,1
30,9,137,6.269,39.581,-2.266335485,0,3,1
30,11,137,6.269,32.246,9.307342485,4,3,1
30,35,137,6.269,64.698,-16.66110668,0,3,4
30,14,137,6.269,13.983,7.798632678,4,3,1
30,15,137,6.269,18.294,-5.931558085,1,3,2
30,17,137,6.271,7.744,42.78597917,3,3,2
30,18,137,6.269,40.099,-9.133041361,1,3,2
30,19,137,6.269,5.091,21.55886685,3,3,2
30,20,137,6.271,49.58,-19.66458168,0,3,2
30,117,137,6.269,13.009,-4.840328705,2,3,4
30,25,137,6.269,21.534,-1.603763805,3,3,3
30,27,137,6.269,33.057,-13.72631485,0,3,3
30,28,137,6.269,45.763,-2.439074493,3,3,3
30,31,137,6.269,69.052,5.042265577,2,3,4
31,3,137,69.051,38.697,18.34027931,1,4,0
31,9,137,69.051,39.581,6.112842114,2,4,1
31,20,137,69.051,49.58,0.032771234,4,4,2
31,28,137,69.051,45.763,0.320775059,2,4,3
32,1,137,27.388,7.174,-21.16777445,3,4,0
32,2,137,27.388,9.998,-23.03504899,1,4,0
32,3,137,27.388,38.697,-21.71734756,2,4,0
32,4,137,27.388,31.264,-38.162152,1,4,0
32,7,137,27.388,-29.271,-99.66705551,0,4,1
32,9,137,27.388,39.581,-37.84606202,0,4,1
32,11,137,27.388,32.246,39.33975616,3,4,1
32,35,137,27.388,64.698,-41.98659526,1,4,4
32,116,137,27.388,48.574,14.7360027,2,4,4
32,14,137,27.388,13.983,-24.98687907,4,4,1
32,15,137,27.388,18.294,-34.7974911,0,4,2
32,17,137,27.388,7.745,17.93840553,4,4,2
32,18,137,27.388,40.099,-7.507888002,2,4,2
32,19,137,27.388,5.091,-8.911281785,0,4,2
32,20,137,27.388,49.58,-48.00194577,0,4,2
32,25,137,27.388,21.534,-30.45103376,4,4,3
32,28,137,27.388,45.763,0.267567011,1,4,3
32,29,137,27.388,7.595,4.968532262,2,4,3
32,30,137,27.388,6.719,-73.23152034,3,4,3
32,34,137,27.388,38.513,-20.15337746,1,4,4
33,1,137,52.748,7.174,-11.45134565,3,4,0
33,2,137,52.748,9.998,-29.0534773,4,4,0
33,3,137,52.748,38.697,-26.51424638,4,4,0
33,4,137,52.748,31.264,-57.52759998,3,4,0
33,7,137,52.748,-29.271,-50.14297404,2,4,1
33,9,137,52.748,39.581,-22.26362069,2,4,1
33,11,137,52.748,32.246,-4.85388605,1,4,1
33,35,137,52.748,64.698,-37.22831577,2,4,4
33,14,137,52.748,13.983,-23.24493042,1,4,1
33,15,137,52.748,18.294,-15.29527655,0,4,2
33,17,137,52.748,7.745,-13.41470575,4,4,2
33,18,137,52.748,40.099,-27.00710331,3,4,2
33,19,137,52.748,5.091,-18.47638679,3,4,2
33,20,137,52.748,49.58,-34.7723178,1,4,2
33,25,137,52.748,21.534,-32.04655251,1,4,3
33,28,137,52.748,45.763,-20.42331708,1,4,3
33,29,137,52.748,7.595,-14.95378332,2,4,3
33,30,137,52.748,6.719,-29.83515237,0,4,3
33,34,137,52.748,38.513,-16.9331785,1,4,4
34,1,137,38.513,7.174,13.0880262,2,4,0
34,2,137,38.513,9.998,-0.608148386,4,4,0
34,3,137,38.513,38.697,25.38214663,1,4,0
34,4,137,38.513,31.264,6.177708677,4,4,0
34,7,137,38.513,-29.271,-40.21973146,3,4,1
34,9,137,38.513,39.581,-16.3635549,0,4,1
34,11,137,38.513,32.246,30.73178066,4,4,1
34,35,137,38.513,64.698,-14.34758418,2,4,4
34,13,137,38.513,72.534,5.541732746,2,4,1
34,14,137,38.513,13.983,12.84950969,2,4,1
34,15,137,38.513,18.294,35.07321458,4,4,2
34,17,137,38.513,7.745,14.31788488,1,4,2
34,18,137,38.513,40.099,5.601252485,0,4,2
34,19,137,38.513,5.091,22.62200562,0,4,2
34,20,137,38.513,49.58,3.717108965,1,4,2
34,117,137,38.513,13.009,11.04743769,3,4,4
34,25,137,38.513,21.534,8.215304114,2,4,3
34,27,137,38.513,33.057,15.51980829,0,4,3
34,28,137,38.513,45.763,-6.261779768,0,4,3
34,29,137,38.513,7.595,1.404458307,3,4,3
34,30,137,38.513,6.719,-2.365049635,2,4,3
34,31,137,38.513,69.052,22.95559562,2,4,4
0,1,166,29.726,1.194,-5.042652306,2,0,0
0,2,166,29.726,51.891,-7.115899185,1,0,0
0,3,166,29.726,41.486,4.990219711,1,0,0
0,4,166,30.8116,40.1156,-9.190964586,2,0,0
0,7,166,29.3828,23.275,11.55914675,1,0,1
0,9,166,29.726,42.984,-9.5337023,0,0,1
0,11,166,29.726,19.802,6.37341014,3,0,1
0,35,166,29.726,67.183,-9.33481084,4,0,4
0,116,166,29.726,31.432,4.785807361,1,0,4
0,14,166,30.8116,9.072,-8.734799525,1,0,1
0,15,166,29.726,13.898,3.929903891,2,0,2
0,17,166,29.726,15.369,-10.52634233,3,0,2
0,18,166,29.726,40.225,-2.774618677,2,0,2
0,19,166,29.726,21.409,21.73781029,0,0,2
0,20,166,29.726,51.61,1.456080564,4,0,2
0,25,166,29.726,30.249,4.262708422,0,0,3
0,28,166,30.8116,42.7628,-1.286810998,2,0,3
0,29,166,30.8116,17.8968,3.141670668,3,0,3
0,30,166,30.8116,13.244,-22.41858189,0,0,3
0,34,166,30.8116,16.5434,-15.10567636,2,0,4
1,3,166,1.194,41.486,4.101418876,3,0,0
1,9,166,1.194,42.984,11.97076765,4,0,1
1,35,166,1.194,67.183,-6.233105646,3,0,4
1,19,166,1.194,21.409,10.10258046,1,0,2
1,20,166,1.194,51.61,-7.794220194,4,0,2
1,117,166,1.194,29.976,-22.07509333,4,0,4
1,27,166,1.194,9.736,16.48392844,0,0,3
1,28,166,1.194,48.189,13.68925526,1,0,3
1,31,166,1.194,66.218,-13.17469848,1,0,4
2,1,166,51.891,1.194,-5.239526716,2,0,0
2,3,166,51.891,41.486,11.00331336,4,0,0
2,4,166,51.891,48.649,-18.820814,2,0,0
2,7,166,51.891,26.386,39.04268663,3,0,1
2,9,166,51.891,42.984,-24.27417292,0,0,1
2,11,166,51.891,19.802,-3.41903346,3,0,1
2,35,166,51.891,67.183,-19.31689367,1,0,4
2,14,166,51.891,11.609,0.911322776,3,0,1
2,17,166,51.891,15.369,5.594045573,1,0,2
2,117,166,51.891,29.976,-10.94954528,1,0,4
2,25,166,51.891,30.249,9.284719847,4,0,3
2,27,166,51.891,9.736,-2.356416866,0,0,3
2,28,166,51.891,48.189,-10.55821782,1,0,3
3,9,166,41.486,42.984,15.93107648,0,0,1
3,20,166,41.486,51.61,18.62736039,2,0,2
3,117,166,41.486,29.976,-1.632216753,3,0,4
3,27,166,41.486,9.736,17.14897502,4,0,3
3,28,166,41.486,48.189,4.898983102,1,0,3
4,1,166,48.649,1.194,-1.349348796,2,0,0
4,3,166,48.649,41.486,5.427119447,2,0,0
4,7,166,48.649,26.386,-203.7000358,2,0,1
4,9,166,48.649,42.984,-21.38269258,1,0,1
4,35,166,48.649,67.183,-41.08430335,4,0,4
4,19,166,48.649,21.409,7.383791385,1,0,2
4,20,166,48.649,51.61,-18.10129902,3,0,2
4,117,166,48.649,29.976,-16.01517651,2,0,4
4,27,166,48.649,9.736,-7.15582119,2,0,3
4,28,166,48.649,48.189,-10.49909452,1,0,3
4,31,166,48.649,66.218,-17.17711556,3,0,4
5,1,166,21.907,1.194,-2.141383183,1,0,0
5,2,166,21.907,51.891,-8.638057918,0,0,0
5,3,166,21.907,41.486,42.18142697,2,0,0
5,4,166,20.2204,42.085,-13.66824762,1,0,0
5,7,166,21.3538,21.7486,5.139639037,0,0,1
5,9,166,21.907,42.984,-11.78334128,1,0,1
5,11,166,21.907,19.802,-11.59287646,0,0,1
5,35,166,21.907,67.183,-14.84048435,1,0,4
5,116,166,21.907,31.432,2.045858346,3,0,4
5,14,166,18.2268,9.2526,-6.743798977,4,0,1
5,15,166,21.907,13.898,-6.460278074,4,0,2
5,17,166,21.907,15.369,-7.487608923,2,0,2
5,18,166,21.907,40.225,3.738683236,4,0,2
5,19,166,21.907,21.409,1.919495453,1,0,2
5,20,166,21.907,51.61,7.976696691,3,0,2
5,25,166,21.907,30.249,3.348930193,3,0,3
5,28,166,20.6418,38.0962,-25.78553809,1,0,3
5,29,166,19.9512,18.9418,-10.18796425,2,0,3
5,30,166,19.4962,13.3028,-35.45029363,4,0,3
5,34,166,20.82,16.5842,-20.82674627,4,0,4
6,2,166,-1.062,51.891,-2.384871794,0,0,0
6,7,166,-1.062,26.386,1.447081653,1,0,1
6,11,166,-1.062,19.802,-7.063968146,0,0,1
6,14,166,-1.062,11.609,-2.369833365,4,0,1
6,15,166,-1.062,13.898,0.415551629,4,0,2
6,17,166,-1.062,15.369,-1.774150127,3,0,2
6,18,166,-1.062,40.225,4.521096285,3,0,2
6,19,166,-1.062,21.409,8.58586167,2,0,2
6,28,166,-1.062,48.189,4.626549236,1,0,3
6,29,166,-1.062,23.51,2.588225779,2,0,3
6,34,166,-1.062,19.226,0.560533907,3,0,4
7,1,166,26.387,1.194,1.820827482,0,1,0
7,3,166,26.387,41.486,58.28804452,4,1,0
7,9,166,26.387,42.984,33.30649066,2,1,1
7,35,166,26.387,67.183,33.69553393,4,1,4
7,19,166,26.387,21.409,56.75221701,4,1,2
7,20,166,26.387,51.61,47.52933073,1,1,2
7,117,166,26.387,29.976,-23.76712751,1,1,4
7,27,166,26.387,9.736,19.50797808,4,1,3
7,28,166,24.606,38.0962,25.37151937,3,1,3
7,31,166,26.387,66.218,-14.48832753,1,1,4
8,1,166,1.78,1.194,3.568581256,2,1,0
8,2,166,1.78,51.891,2.880823872,4,1,0
8,3,166,1.78,41.486,17.92397233,2,1,0
8,4,166,1.78,48.649,-2.321992868,3,1,0
8,7,166,1.78,26.386,3.083911945,4,1,1
8,9,166,1.78,42.984,6.521491494,3,1,1
8,11,166,1.78,19.802,-1.824167112,4,1,1
8,35,166,1.78,67.183,-9.378163033,1,1,4
8,116,166,1.78,31.432,2.227162334,3,1,4
8,14,166,1.78,11.609,5.871082111,4,1,1
8,15,166,1.78,13.898,3.070318571,4,1,2
8,17,166,1.78,15.369,2.23473485,2,1,2
8,18,166,1.78,40.225,4.881867877,0,1,2
8,19,166,1.78,21.409,19.76775278,1,1,2
8,20,166,1.78,51.61,-1.793103802,4,1,2
8,25,166,1.78,30.249,-8.836728154,4,1,3
8,28,166,1.78,48.189,7.666184066,4,1,3
8,29,166,1.78,23.51,7.642834623,4,1,3
8,30,166,1.78,17.056,-0.810553212,0,1,3
8,34,166,1.78,19.226,3.372589408,3,1,4
9,20,166,42.984,51.61,-160.1475902,1,1,2
10,1,166,80.638,1.194,-1.066014263,2,1,0
10,2,166,80.638,51.891,-4.413613169,3,1,0
10,3,166,80.638,41.486,-12.16392394,4,1,0
10,4,166,80.638,48.649,-12.7654294,4,1,0
10,7,166,80.638,26.386,3.810626248,4,1,1
10,9,166,80.638,42.984,-15.25648904,0,1,1
10,11,166,80.638,19.802,4.906909855,1,1,1
10,35,166,80.638,67.183,-23.6318948,0,1,4
10,116,166,80.638,31.432,-0.63390415,0,1,4
10,14,166,80.638,11.609,12.68106737,0,1,1
10,15,166,80.638,13.898,4.81202667,1,1,2
10,17,166,80.638,15.369,-2.940606275,3,1,2
10,18,166,80.638,40.225,2.406882163,3,1,2
10,19,166,80.638,21.409,-9.720468871,3,1,2
10,20,166,80.638,51.61,4.149598761,4,1,2
10,25,166,80.638,30.249,2.690885811,1,1,3
10,28,166,80.638,48.189,-13.26867902,1,1,3
10,29,166,80.638,23.51,-15.54788956,4,1,3
10,30,166,80.638,17.056,4.387484235,2,1,3
10,34,166,80.638,19.226,-2.429277099,0,1,4
11,1,166,19.802,1.194,-4.735547822,4,1,0
11,3,166,19.802,41.486,30.39517847,0,1,0
11,4,166,19.802,48.649,-6.601665315,0,1,0
11,7,166,19.802,26.386,21.80651781,3,1,1
11,9,166,19.802,42.984,14.23459108,0,1,1
11,35,166,19.802,67.183,0.055246156,4,1,4
11,19,166,19.802,21.409,40.58409884,4,1,2
11,20,166,19.802,51.61,10.59252115,2,1,2
11,117,166,19.802,29.976,-27.97151102,1,1,4
11,25,166,19.802,30.249,6.803954485,2,1,3
11,27,166,19.802,9.736,53.28600154,2,1,3
11,28,166,19.802,48.189,3.924209761,1,1,3
11,31,166,19.802,66.218,29.76010548,3,1,4
12,1,166,58.95,1.194,-3.119972444,3,1,0
12,2,166,58.95,51.891,-147.6170918,3,1,0
12,3,166,58.95,41.486,-11.80792927,2,1,0
12,4,166,58.95,48.649,-11.27577628,1,1,0
12,7,166,58.95,26.386,-183.3295713,4,1,1
12,9,166,58.95,42.984,-19.11703449,1,1,1
12,11,166,58.95,19.802,-164.2668412,2,1,1
12,35,166,58.95,67.183,-14.08747051,0,1,4
12,14,166,58.95,11.609,-167.5463503,4,1,1
12,15,166,58.95,13.898,-168.9394512,2,1,2
12,17,166,58.95,15.369,-148.8888175,2,1,2
12,18,166,58.95,40.225,15.02519485,4,1,2
12,19,166,58.95,21.409,-146.9487222,0,1,2
12,20,166,58.95,51.61,13.64690864,2,1,2
12,25,166,58.95,30.249,9.039242436,4,1,3
12,28,166,58.95,48.189,-116.1653965,1,1,3
12,29,166,58.95,23.51,-98.62741446,3,1,3
12,30,166,58.95,17.056,4.960331855,1,1,3
12,34,166,58.95,19.226,-2.473733052,2,1,4
35,3,166,67.181,41.486,2.728926654,2,4,0
35,9,166,67.181,42.984,-12.48833358,2,4,1
35,20,166,67.181,51.61,-11.01680765,4,4,2
35,117,166,67.181,29.976,-15.15007571,2,4,4
35,27,166,67.181,9.736,1.716218652,1,4,3
35,28,166,67.181,48.189,-0.314813933,2,4,3
35,31,166,67.181,66.218,-17.97647101,3,4,4
13,1,166,91.828,1.194,-9.807276417,0,1,0
13,3,166,91.828,41.486,-12.84994994,0,1,0
13,4,166,91.828,48.649,-12.89049632,4,1,0
13,7,166,91.828,26.386,-3.987010915,2,1,1
13,9,166,91.828,42.984,-15.36621631,3,1,1
13,11,166,91.828,19.802,-7.201435891,1,1,1
13,35,166,91.828,67.183,-24.63521431,0,1,4
13,14,166,91.828,11.609,-6.580298208,0,1,1
13,17,166,91.828,15.369,-9.858593922,3,1,2
13,20,166,84.487,51.61,8.677527032,2,1,2
13,25,166,91.828,30.249,-4.726960438,1,1,3
13,28,166,91.828,48.189,-13.32617529,1,1,3
13,29,166,91.828,23.51,-8.306713763,2,1,3
13,30,166,91.828,17.056,-9.582933246,2,1,3
116,1,166,31.432,1.194,3.491097425,1,4,0
116,2,166,29.4735,51.891,6.715873907,4,4,0
116,3,166,31.432,41.486,16.84654471,0,4,0
116,4,166,31.432,48.649,-3.79714331,2,4,0
116,7,166,31.432,26.386,-58.21245074,3,4,1
116,9,166,31.432,42.984,4.72022092,3,4,1
116,11,166,31.432,19.802,12.21917197,0,4,1
116,12,166,31.432,58.95,4.029315202,2,4,1
116,35,166,31.432,67.183,5.258978645,0,4,4
116,13,166,31.432,91.829,-9.931812705,4,4,1
116,14,166,31.432,11.609,19.48751103,3,4,1
116,15,166,31.432,13.898,18.66691529,0,4,2
116,17,166,31.432,15.369,0.787613994,3,4,2
116,18,166,31.432,40.225,-0.014129706,0,4,2
116,19,166,29.4735,21.409,25.10262104,3,4,2
116,20,166,31.432,51.61,3.458853901,2,4,2
116,117,166,31.432,29.976,-0.428246271,2,4,4
116,25,166,31.432,30.249,12.20574328,1,4,3
116,27,166,31.432,9.736,11.11154137,2,4,3
116,28,166,31.432,48.189,7.013397652,4,4,3
116,29,166,31.432,23.51,3.793585187,2,4,3
116,30,166,31.432,17.056,1.245310847,0,4,3
116,31,166,31.432,66.218,15.45840401,0,4,4
116,33,166,31.432,39.212,-101.7144172,3,4,4
116,34,166,31.432,19.226,13.35294045,1,4,4
14,1,166,11.675,1.194,4.89959405,2,1,0
14,3,166,11.675,41.486,19.21988424,4,1,0
14,4,166,11.679,42.085,0.803290901,0,1,0
14,7,166,11.675,26.386,2.494787665,1,1,1
14,9,166,11.675,42.984,23.25698178,3,1,1
14,11,166,11.675,19.802,-11.44323053,3,1,1
14,35,166,11.675,67.183,-2.922766874,3,1,4
14,15,166,11.675,13.898,-4.96655029,2,1,2
14,17,166,11.675,15.369,-2.082029032,3,1,2
14,18,166,11.675,40.225,8.907899394,4,1,2
14,19,166,11.675,21.409,6.251808062,2,1,2
14,20,166,11.675,51.61,7.67172984,0,1,2
14,117,166,11.675,29.976,-25.85661344,0,1,4
14,25,166,11.675,30.249,11.76876656,1,1,3
14,27,166,11.675,9.736,58.04697124,3,1,3
14,28,166,9.4572,38.0962,3.851215666,3,1,3
14,31,166,11.675,66.218,23.14219149,1,1,4
22,1,166,4.919,1.194,-3.198115412,2,2,0
22,2,166,4.919,51.891,3.863004584,1,2,0
22,3,166,4.919,41.486,6.781962299,3,2,0
22,4,166,4.919,48.649,-7.733340214,4,2,0
22,7,166,4.919,26.386,-7.933967421,0,2,1
22,9,166,4.919,42.984,14.05069915,4,2,1
22,11,166,4.919,19.802,-10.73994038,0,2,1
22,35,166,4.919,67.183,-14.94304843,3,2,4
22,116,166,4.919,31.432,6.495839425,0,2,4
22,14,166,4.919,11.609,-8.834417466,3,2,1
22,15,166,4.919,13.898,-1.218947703,4,2,2
22,17,166,4.919,15.369,-1.660529461,2,2,2
22,18,166,4.919,40.225,8.12611208,2,2,2
22,19,166,4.919,21.409,8.257169786,0,2,2
22,20,166,4.919,51.61,7.508484351,0,2,2
22,25,166,4.919,30.249,-12.91235215,1,2,3
22,28,166,4.919,48.189,7.386728861,3,2,3
22,29,166,4.919,23.51,2.791097149,1,2,3
22,30,166,4.919,17.056,-7.064671021,3,2,3
22,34,166,4.919,19.226,-5.788244081,4,2,4
23,1,166,46.869,1.194,-7.564126857,3,3,0
23,2,166,46.869,51.891,-17.97365095,0,3,0
23,3,166,46.869,41.486,-31.96671719,0,3,0
23,4,166,39.4088,46.9316,-26.14593871,2,3,0
23,7,166,46.869,26.386,-16.42572955,4,3,1
23,9,166,46.869,42.984,-13.65265379,0,3,1
23,11,166,46.869,19.802,0.398054462,2,3,1
23,35,166,46.869,67.183,-33.84375306,0,3,4
23,116,166,46.869,31.432,-10.00780232,2,3,4
23,14,166,46.869,11.609,-10.46864132,0,3,1
23,15,166,46.869,13.898,-5.176210233,1,3,2
23,17,166,46.869,15.369,-13.42669078,0,3,2
23,18,166,46.869,40.225,-10.98470425,0,3,2
23,19,166,46.869,21.409,-15.00717349,0,3,2
23,20,166,46.869,51.61,-10.3582365,1,3,2
23,25,166,46.869,30.249,-7.422561299,4,3,3
23,28,166,46.869,48.189,-8.880486582,3,3,3
23,29,166,46.869,23.51,-17.93498954,0,3,3
23,30,166,41.2446,13.3028,-18.38556703,3,3,3
23,34,166,46.869,19.226,-35.12694508,0,3,4
24,1,166,54.144,1.194,-4.710864332,4,3,0
24,2,166,54.144,51.891,-1.336018518,3,3,0
24,3,166,54.144,41.486,4.811919556,1,3,0
24,4,166,50.3984,41.0708,-15.14251668,0,3,0
24,7,166,54.144,26.386,16.97534112,0,3,1
24,9,166,54.144,42.984,-10.82729701,0,3,1
24,11,166,54.144,19.802,-64.09209522,3,3,1
24,35,166,54.144,67.183,-17.16566917,2,3,4
24,116,166,54.144,31.432,-19.23517194,0,3,4
24,14,166,54.144,11.609,15.33674994,3,3,1
24,15,166,54.144,13.898,3.171893148,4,3,2
24,17,166,54.144,15.369,-0.030282503,2,3,2
24,18,166,54.144,40.225,1.067947244,4,3,2
24,19,166,54.144,21.409,1.388651251,4,3,2
24,20,166,54.1305,51.61,17.96277742,1,3,2
24,25,166,54.144,30.249,15.04242386,2,3,3
24,28,166,54.144,48.189,-45.6830587,0,3,3
24,29,166,54.144,23.51,-11.73053798,0,3,3
24,30,166,54.144,17.056,-2.342069567,3,3,3
24,34,166,54.144,19.226,-4.938387488,3,3,4
15,1,166,13.897,1.194,-1.177994214,4,2,0
15,3,166,13.897,41.486,42.73329203,2,2,0
15,4,166,13.897,48.649,-4.261548093,4,2,0
15,7,166,13.897,26.386,38.73707855,4,2,1
15,9,166,13.897,42.984,12.91859829,4,2,1
15,11,166,13.897,19.802,28.34092689,1,2,1
15,35,166,13.897,67.183,-0.12464385,3,2,4
15,19,166,13.897,21.409,22.92032817,2,2,2
15,20,166,13.897,51.61,14.37553711,4,2,2
15,117,166,13.897,29.976,-25.13135473,4,2,4
15,25,166,13.897,30.249,23.18385932,4,2,3
15,27,166,13.897,9.736,11.39312061,1,2,3
15,28,166,13.897,48.189,11.34429503,4,2,3
16,0,166,4.83,29.726,-9.29143896,4,2,0
16,1,166,4.83,1.194,-5.232170296,4,2,0
16,3,166,4.83,41.486,5.283234187,3,2,0
16,4,166,4.83,48.649,-7.112623424,1,2,0
16,5,166,4.83,21.9,-6.633564616,2,2,0
16,6,166,4.83,-1.062,-1.195498474,0,2,0
16,7,166,4.83,26.386,-7.354246793,3,2,1
16,8,166,4.83,1.78,2.45012678,2,2,1
16,9,166,4.83,42.984,9.302046015,1,2,1
16,10,166,4.83,80.641,6.017014593,0,2,1
16,11,166,4.83,19.802,-17.90054438,2,2,1
16,12,166,4.83,58.95,4.393916352,3,2,1
16,35,166,4.83,67.183,-13.18961957,1,2,4
16,116,166,4.83,31.432,5.578592275,0,2,4
16,14,166,4.83,11.609,-2.079720796,3,2,1
16,22,166,4.83,4.92,-10.31186256,1,2,2
16,23,166,4.83,46.877,-12.52234819,3,2,3
16,24,166,4.83,54.144,-7.358652916,3,2,3
16,15,166,4.83,13.898,4.592808123,3,2,2
16,18,166,4.83,40.225,-2.041604755,1,2,2
16,19,166,4.83,21.409,3.772300517,3,2,2
16,20,166,4.83,51.61,-2.015835598,4,2,2
16,21,166,4.83,3.408,5.41522501,2,2,2
16,117,166,4.83,29.976,-21.86630034,2,2,4
16,26,166,4.83,56.644,-2.547857555,3,2,3
16,25,166,4.83,30.249,-15.30336986,0,2,3
16,27,166,4.83,9.736,-4.538005239,1,2,3
16,28,166,4.83,48.189,3.866102787,0,2,3
16,29,166,4.83,23.51,4.860559829,4,2,3
16,30,166,4.83,17.056,-15.42192659,0,2,3
16,32,166,4.83,29.945,-36.76465236,1,2,4
16,33,166,4.83,39.212,-10.07199231,4,2,4
16,34,166,4.83,19.226,-5.485544842,1,2,4
17,1,166,15.364,1.194,-8.993707413,4,2,0
17,4,166,15.364,48.649,-4.951219182,1,2,0
17,7,166,15.364,26.386,11.33847901,2,2,1
17,11,166,15.364,19.802,-6.630228417,4,2,1
17,35,166,15.364,67.183,-14.19073386,3,2,4
17,15,166,15.364,13.898,15.76993022,1,2,2
17,19,166,15.364,21.409,18.76364586,2,2,2
17,117,166,15.364,29.976,-15.55740914,0,2,4
17,27,166,15.362,9.736,17.08621801,2,2,3
17,28,166,15.364,48.189,0.435842934,3,2,3
17,31,166,15.364,66.218,9.125720424,4,2,4
18,1,166,40.225,1.194,5.150428105,1,2,0
18,3,166,40.225,41.486,7.394628464,1,2,0
18,4,166,40.225,48.649,-0.352533679,2,2,0
18,7,166,40.225,26.386,16.11154326,1,2,1
18,9,166,40.225,42.984,-6.964543084,3,2,1
18,11,166,40.225,19.802,12.09509246,1,2,1
18,35,166,40.225,67.183,2.166875018,1,2,4
18,15,166,40.225,13.898,13.71728721,3,2,2
18,17,166,40.225,15.369,17.34902376,3,2,2
18,19,166,40.225,21.409,14.25168659,3,2,2
18,20,166,40.225,51.61,10.0364631,0,2,2
18,117,166,40.225,29.976,2.54751105,3,2,4
18,25,166,40.225,30.249,21.12881206,2,2,3
18,27,166,40.225,9.736,11.89081555,1,2,3
18,28,166,40.225,48.189,5.46465413,1,2,3
19,3,166,21.409,41.486,64.79024972,3,2,0
19,9,166,21.409,42.984,12.50578132,3,2,1
19,35,166,21.409,67.183,0.690113044,4,2,4
19,20,166,21.409,51.61,28.35880461,2,2,2
19,117,166,21.409,29.976,-22.07445918,1,2,4
19,27,166,21.409,9.736,6.293953621,3,2,3
19,28,166,21.409,48.189,21.48864779,4,2,3
21,0,166,3.413,29.726,1.917049906,0,2,0
21,2,166,3.413,51.891,0.642930938,4,2,0
21,3,166,3.413,41.486,15.23748978,2,2,0
21,5,166,3.413,21.9,-4.11060028,2,2,0
21,6,166,3.413,-1.062,4.066164062,4,2,0
21,7,166,3.413,26.386,22.55935303,4,2,1
21,8,166,3.413,1.78,6.766338308,1,2,1
21,9,166,3.413,42.984,9.618640476,4,2,1
21,10,166,3.413,80.641,6.148063929,0,2,1
21,11,166,3.413,19.802,3.611325777,3,2,1
21,12,166,3.413,58.95,-134.2947319,1,2,1
